Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk_x_Age,Rk_x_G,Rk_x_GS,Rk_x_MP,Age_x_G,Age_x_GS,Age_x_MP,G_x_GS,G_x_MP,pca_1,pca_2,pca_3,pca_4,pca_5
121.0,Gorgui Dieng,C,33.0,SAS,31.0,1.0,11.5,1.5,3.8,0.385,0.7,2.4,0.28,0.8,1.4,0.571,0.474,0.3,0.4,0.769,0.9,2.6,3.5,1.7,0.1,0.5,1.0,1.8,3.9,3993.0,3751.0,121.0,1391.5,1023.0,33.0,379.5,31.0,356.5,4.26377705920142,2.833437593780986,1.1751365212551317,0.9141286133144835,-0.3623467205623423
122.0,Ousmane Dieng,SF,19.0,OKC,39.0,1.0,14.6,1.9,4.6,0.42,0.7,2.5,0.265,1.3,2.1,0.602,0.492,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9,2318.0,4758.0,122.0,1781.2,741.0,19.0,277.4,39.0,569.4,1.2380106908941222,0.4350104905938308,1.3556849990487747,-0.5643925365512111,1.2962082959095598
128.0,Ayo Dosunmu,SG,23.0,CHI,80.0,51.0,26.2,3.5,7.1,0.493,0.7,2.4,0.312,2.8,4.8,0.583,0.545,0.8,1.0,0.805,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6,2944.0,10240.0,6528.0,3353.6,1840.0,1173.0,602.6,4080.0,2096.0,8.562859352346674,-0.9195129186735623,-1.3300143784052014,1.0779984102959321,-1.0488601061222054
130.0,Jeff Dowtin,PG,25.0,TOR,25.0,0.0,10.4,1.0,2.3,0.439,0.2,0.6,0.313,0.8,1.6,0.488,0.482,0.2,0.4,0.667,0.2,0.7,0.9,1.2,0.4,0.1,0.2,0.5,2.4,3250.0,3250.0,0.0,1352.0,625.0,0.0,260.0,0.0,260.0,-0.2596489439541463,0.04140853016748503,0.17647138867556372,-0.05538773020087247,0.15058766697812062
132.0,Goran Dragi?,PG,36.0,TOT,58.0,0.0,15.0,2.4,5.8,0.421,0.9,2.5,0.359,1.5,3.3,0.468,0.499,0.5,0.8,0.689,0.3,1.1,1.4,2.6,0.2,0.1,1.1,1.1,6.3,4752.0,7656.0,0.0,1980.0,2088.0,0.0,540.0,0.0,870.0,-3.3282824098507677,2.502812294490329,1.0017288463924563,0.5999055051365996,0.1065179133750667
132.0,Goran Dragi?,PG,36.0,CHI,51.0,0.0,15.4,2.5,5.9,0.425,0.9,2.5,0.352,1.6,3.4,0.48,0.5,0.5,0.8,0.659,0.3,1.1,1.4,2.7,0.2,0.1,1.1,1.2,6.4,4752.0,6732.0,0.0,2032.8,1836.0,0.0,554.4,0.0,785.4,-3.6674745062271628,1.0278820994818365,3.0492305511379154,-0.8964188187625712,4.0053577681258465
132.0,Goran Dragi?,PG,36.0,MIL,7.0,0.0,11.9,2.0,5.1,0.389,1.0,2.4,0.412,1.0,2.7,0.368,0.486,0.6,0.6,1.0,0.4,1.3,1.7,1.7,0.3,0.0,1.0,0.3,5.6,4752.0,924.0,0.0,1570.8,252.0,0.0,428.40000000000003,0.0,83.3,1.5483912848614607,0.7639245452421639,1.161825328658531,0.11983767754178812,1.0224213558392792
134.0,Chris Duarte,SF,25.0,IND,46.0,12.0,19.5,2.7,7.2,0.369,1.2,3.8,0.316,1.5,3.5,0.428,0.452,1.3,1.6,0.847,0.4,2.1,2.5,1.4,0.5,0.2,0.9,1.4,7.9,3350.0,6164.0,1608.0,2613.0,1150.0,300.0,487.5,552.0,897.0,-0.093015060946047,1.5315533956345513,0.7460357828806087,0.46185936551761547,-1.7397718981328014
141.0,Kessler Edwards,SF,22.0,TOT,36.0,4.0,10.7,1.0,2.6,0.387,0.5,1.5,0.309,0.5,1.1,0.5,0.478,0.3,0.4,0.733,0.6,1.1,1.7,0.6,0.4,0.2,0.4,1.1,2.8,3102.0,5076.0,564.0,1508.6999999999998,792.0,88.0,235.39999999999998,144.0,385.2,-2.868794542350736,-2.3809213642538083,-1.0633971497709624,0.04017809244940221,0.4525220563713081
141.0,Kessler Edwards,SF,22.0,SAC,22.0,3.0,13.9,1.4,3.1,0.435,0.7,2.0,0.349,0.7,1.2,0.577,0.543,0.5,0.6,0.769,0.8,1.4,2.1,1.0,0.5,0.2,0.4,1.7,3.9,3102.0,3102.0,423.0,1959.9,484.0,66.0,305.8,66.0,305.8,-2.329653023935381,-2.471022278026617,0.910055907661343,-0.6935790347121336,0.09023109231570378
146.0,Dorian Finney-Smith,PF,29.0,TOT,66.0,66.0,30.4,3.0,7.6,0.391,1.7,5.1,0.337,1.2,2.5,0.503,0.505,0.7,0.9,0.763,1.7,3.1,4.8,1.5,0.8,0.5,0.9,2.2,8.3,4234.0,9636.0,9636.0,4438.4,1914.0,1914.0,881.5999999999999,4356.0,2006.3999999999999,-1.348193147215849,-0.4241944681755737,-0.7440002147741623,1.4034584764685156,-1.7129104273455977
146.0,Dorian Finney-Smith,PF,29.0,DAL,40.0,40.0,32.2,3.2,7.8,0.416,1.9,5.4,0.355,1.3,2.3,0.559,0.54,0.8,1.0,0.75,1.7,3.0,4.7,1.5,1.0,0.5,0.9,2.0,9.1,4234.0,5840.0,5840.0,4701.200000000001,1160.0,1160.0,933.8000000000001,1600.0,1288.0,-1.3192313841534016,-2.3354048756360775,-0.7139359181783852,-0.22647620967025694,0.9583517508459153
146.0,Dorian Finney-Smith,PF,29.0,BRK,26.0,26.0,27.7,2.6,7.3,0.351,1.4,4.7,0.306,1.2,2.7,0.429,0.448,0.6,0.7,0.789,1.8,3.1,4.9,1.6,0.7,0.6,1.0,2.5,7.2,4234.0,3796.0,3796.0,4044.2,754.0,754.0,803.3,676.0,720.1999999999999,-2.4423862302943458,-1.8518848477801322,-0.5852730489138696,0.7854240334023168,-0.24783226551976126
147.0,Malachi Flynn,PG,24.0,TOR,53.0,2.0,13.0,1.6,4.6,0.36,0.9,2.5,0.353,0.8,2.1,0.367,0.457,0.5,0.6,0.758,0.3,1.2,1.4,1.3,0.4,0.1,0.5,1.2,4.6,3528.0,7791.0,294.0,1911.0,1272.0,48.0,312.0,106.0,689.0,-1.5781089313323498,2.0220484073839438,3.635197514717501,0.27479504055116905,0.7029852253014719
148.0,Simone Fontecchio,SF,27.0,UTA,52.0,6.0,14.7,2.2,6.0,0.369,1.2,3.7,0.33,1.0,2.3,0.43,0.47,0.7,0.8,0.795,0.6,1.1,1.7,0.8,0.3,0.2,0.8,1.2,6.3,3996.0,7696.0,888.0,2175.6,1404.0,162.0,396.9,312.0,764.4,-1.7451873436446783,-2.31332542343852,-1.106223510245673,0.7350441793292536,1.4211297462085661
149.0,Bryn Forbes,SG,29.0,MIN,25.0,0.0,10.7,1.2,3.3,0.361,0.6,1.8,0.304,0.6,1.5,0.432,0.446,0.6,0.6,1.0,0.2,0.4,0.6,0.7,0.3,0.1,0.5,0.9,3.6,4321.0,3725.0,0.0,1594.3,725.0,0.0,310.29999999999995,0.0,267.5,2.9634622775266397,-0.4635113859721522,0.3272231862586014,1.6342412654577398,0.11966210582213566
152.0,Evan Fournier,SG,30.0,NYK,27.0,7.0,17.0,2.1,6.1,0.337,1.3,4.2,0.307,0.8,1.9,0.404,0.443,0.7,0.8,0.857,0.1,1.7,1.8,1.3,0.6,0.1,0.8,1.7,6.1,4560.0,4104.0,1064.0,2584.0,810.0,210.0,510.0,189.0,459.0,-5.909515536095647,-0.6311139119465133,-0.09756439318937482,0.04173620597358834,0.1291513031968463
155.0,Wenyen Gabriel,PF,25.0,LAL,68.0,2.0,15.1,2.3,3.8,0.596,0.1,0.5,0.278,2.1,3.3,0.647,0.615,0.8,1.2,0.619,1.7,2.5,4.2,0.5,0.4,0.5,0.7,2.1,5.5,3875.0,10540.0,310.0,2340.5,1700.0,50.0,377.5,136.0,1026.8,-3.308965930608697,-2.210684442048926,0.0034871444404443903,-0.011222625233033153,1.3090996422415568
158.0,Usman Garuba,PF,20.0,HOU,75.0,1.0,12.9,1.1,2.4,0.486,0.3,0.8,0.407,0.8,1.6,0.525,0.554,0.4,0.6,0.617,1.6,2.5,4.1,0.9,0.6,0.4,0.6,1.8,3.0,3160.0,11850.0,158.0,2038.2,1500.0,20.0,258.0,75.0,967.5,9.663298653436817,-3.753331192720566,2.5896130395043437,-2.773302777744886,-0.7466699966756433
159.0,Luka Garza,C,24.0,MIN,28.0,0.0,8.7,2.3,4.1,0.543,0.5,1.4,0.359,1.8,2.8,0.636,0.603,1.5,1.9,0.788,1.2,1.1,2.3,0.6,0.1,0.1,0.5,1.5,6.5,3816.0,4452.0,0.0,1383.3,672.0,0.0,208.79999999999998,0.0,243.59999999999997,0.07409570984105017,-1.3054014656609256,2.1172126201584986,-0.9319527785171271,1.7548900077117071
160.0,Rudy Gay,PF,36.0,UTA,56.0,0.0,14.6,1.9,5.1,0.38,0.6,2.3,0.254,1.4,2.8,0.484,0.437,0.8,0.9,0.857,0.6,2.3,2.9,1.0,0.3,0.3,0.7,1.2,5.2,5760.0,8960.0,0.0,2336.0,2016.0,0.0,525.6,0.0,817.6,-0.6850111222477049,-0.8255812234354563,1.023932432138466,-0.38023485288166425,1.7769114352313478
162.0,Taj Gibson,C,37.0,WAS,49.0,2.0,9.8,1.3,2.6,0.52,0.2,0.5,0.333,1.2,2.1,0.564,0.552,0.6,0.9,0.714,0.7,1.2,1.9,0.7,0.3,0.2,0.5,1.7,3.4,5994.0,7938.0,324.0,1587.6000000000001,1813.0,74.0,362.6,98.0,480.20000000000005,-1.11213442298549,-0.8017457130368714,-0.9636909670918912,0.8301476563149122,1.0245851620568627
168.0,Jordan Goodwin,PG,24.0,WAS,62.0,7.0,17.8,2.5,5.7,0.448,0.6,1.9,0.322,1.9,3.8,0.511,0.501,0.9,1.1,0.768,0.9,2.4,3.3,2.7,0.9,0.4,0.9,1.5,6.6,4032.0,10416.0,1176.0,2990.4,1488.0,168.0,427.20000000000005,434.0,1103.6000000000001,-1.7174123206730856,-2.4176814333360777,-1.0690820354858064,1.1587740491610339,-2.9066403025118315
170.0,Eric Gordon,SG,34.0,TOT,69.0,58.0,28.5,4.2,9.5,0.446,1.9,5.2,0.371,2.3,4.3,0.535,0.547,2.1,2.5,0.821,0.2,1.7,1.9,2.7,0.6,0.4,1.5,1.1,12.4,5780.0,11730.0,9860.0,4845.0,2346.0,1972.0,969.0,4002.0,1966.5,-3.440209272234434,-0.001342553890529277,0.31696659601736055,-0.16188483091444317,-1.3883863592489338
170.0,Eric Gordon,SG,34.0,LAC,22.0,11.0,24.9,3.7,8.0,0.463,2.1,5.0,0.423,1.5,2.9,0.531,0.597,1.5,1.7,0.842,0.2,1.5,1.7,2.1,0.6,0.4,1.0,1.5,11.0,5780.0,3740.0,1870.0,4233.0,748.0,374.0,846.5999999999999,242.0,547.8,-3.5188334993306345,-2.007753477742151,0.253455043095239,0.7516834482449869,-2.3611188533815928
171.0,Devonte' Graham,PG,27.0,TOT,73.0,8.0,18.3,2.2,5.9,0.374,1.6,4.6,0.352,0.6,1.3,0.452,0.512,1.3,1.8,0.748,0.3,1.4,1.7,2.7,0.6,0.2,0.7,1.1,7.4,4617.0,12483.0,1368.0,3129.3,1971.0,216.0,494.1,584.0,1335.9,-0.4755349220212971,-2.116499314941399,-0.3645015776491375,1.2133310531822197,0.550363343461971
171.0,Devonte' Graham,PG,27.0,NOP,53.0,0.0,15.3,1.6,4.4,0.368,1.2,3.6,0.347,0.4,0.8,0.463,0.511,0.8,1.1,0.746,0.2,1.1,1.4,2.2,0.6,0.2,0.5,0.9,5.3,4617.0,9063.0,0.0,2616.3,1431.0,0.0,413.1,0.0,810.9000000000001,-1.737434484686348,-1.5159485043952365,-1.1048270423722601,1.4788739013739594,0.2335847030857633
174.0,A.J. Green,SG,23.0,MIL,35.0,1.0,9.9,1.5,3.6,0.424,1.3,3.0,0.419,0.3,0.6,0.45,0.6,0.1,0.1,1.0,0.2,1.1,1.3,0.6,0.2,0.0,0.3,0.9,4.4,4002.0,6090.0,174.0,1722.6000000000001,805.0,23.0,227.70000000000002,35.0,346.5,5.008570138250403,2.1995879955325206,-1.4582283285266915,2.6586791260175833,1.344630919778877
175.0,Danny Green,SG,35.0,TOT,11.0,0.0,12.5,2.0,4.5,0.449,1.5,3.4,0.432,0.5,1.1,0.5,0.612,0.1,0.1,1.0,0.3,1.0,1.3,0.5,0.5,0.3,0.9,1.5,5.5,6125.0,1925.0,0.0,2187.5,385.0,0.0,437.5,0.0,137.5,-0.8743735910706965,-0.9255220347362959,-0.04919433137018077,0.30007695125850925,-1.707728039662107
175.0,Danny Green,SG,35.0,CLE,8.0,0.0,11.9,2.4,4.8,0.5,1.6,3.6,0.448,0.8,1.1,0.667,0.671,0.1,0.1,1.0,0.3,1.0,1.3,0.5,0.6,0.4,0.9,1.3,6.5,6125.0,1400.0,0.0,2082.5,280.0,0.0,416.5,0.0,95.2,3.525347612062095,-1.9799328335313497,3.8680865173014136,-1.346511625510097,-0.6030671336858996
178.0,JaMychal Green,PF,32.0,GSW,57.0,1.0,14.0,2.4,4.4,0.54,0.7,1.9,0.378,1.6,2.5,0.667,0.623,0.9,1.2,0.776,1.3,2.3,3.6,0.9,0.4,0.4,0.9,1.8,6.4,5696.0,10146.0,178.0,2492.0,1824.0,32.0,448.0,57.0,798.0,-2.2804341624538735,1.2454264008980072,1.2287910901268682,1.4154370081367482,-1.0053364394217867
179.0,Javonte Green,SG,29.0,CHI,32.0,1.0,15.0,1.9,3.4,0.565,0.4,1.1,0.371,1.5,2.3,0.658,0.625,0.9,1.4,0.667,0.8,1.9,2.8,0.7,0.8,0.7,0.6,1.6,5.2,5191.0,5728.0,179.0,2685.0,928.0,29.0,435.0,32.0,480.0,2.692772755138936,2.4153636739265227,-0.9048752333060747,3.2613849546641576,-0.8815100012736038
180.0,Jeff Green,PF,36.0,DEN,56.0,4.0,19.5,2.9,5.9,0.488,0.5,1.9,0.288,2.3,4.0,0.58,0.534,1.6,2.1,0.744,0.7,1.9,2.6,1.2,0.3,0.3,0.8,1.8,7.8,6480.0,10080.0,720.0,3510.0,2016.0,144.0,702.0,224.0,1092.0,2.0048420223115886,-1.5638154631624532,0.4110990204870865,1.2101490583103103,1.3165401178259866
181.0,Josh Green,SG,22.0,DAL,60.0,21.0,25.7,3.4,6.4,0.537,1.1,2.8,0.402,2.3,3.6,0.643,0.626,1.1,1.6,0.723,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1,3982.0,10860.0,3801.0,4651.7,1320.0,462.0,565.4,1260.0,1542.0,4.032475276311637,-1.2961966809701018,-2.29698263791246,2.9523992696587014,-0.5999786561780844
182.0,AJ Griffin,SF,19.0,ATL,72.0,12.0,19.5,3.4,7.4,0.465,1.4,3.6,0.39,2.0,3.8,0.536,0.56,0.6,0.7,0.894,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9,3458.0,13104.0,2184.0,3549.0,1368.0,228.0,370.5,864.0,1404.0,-4.946199274756595,-2.840986491607,-0.343651723563859,0.25237898867638786,-0.62404906511249
183.0,Blake Griffin,C,33.0,BOS,41.0,16.0,13.9,1.5,3.2,0.485,0.6,1.6,0.348,1.0,1.6,0.625,0.573,0.5,0.8,0.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,1.8,4.1,6039.0,7503.0,2928.0,2543.7000000000003,1353.0,528.0,458.7,656.0,569.9,2.801384665402901,-0.655673450418403,0.14644262815982811,1.952281187154126,1.7110137782110837
184.0,Quentin Grimes,SG,22.0,NYK,71.0,66.0,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.8,2.7,0.641,0.599,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3,4048.0,13064.0,12144.0,5501.599999999999,1562.0,1452.0,657.8,4686.0,2122.9,-2.0040186780992624,-2.092627742556811,-0.21227350040034018,0.8730516440623076,0.557091371445479
185.0,Rui Hachimura,PF,24.0,TOT,63.0,9.0,23.3,4.5,9.3,0.486,0.8,2.5,0.319,3.7,6.7,0.55,0.53,1.4,1.9,0.739,0.8,3.7,4.5,0.9,0.3,0.4,0.8,1.1,11.2,4440.0,11655.0,1665.0,4310.5,1512.0,216.0,559.2,567.0,1467.9,9.413698997831208,-0.35874122496021593,-1.0431771713787437,3.330225777499829,-0.00017836552333128894
185.0,Rui Hachimura,PF,24.0,WAS,30.0,0.0,24.3,5.3,10.8,0.488,1.0,3.0,0.337,4.3,7.8,0.545,0.534,1.5,1.9,0.759,0.6,3.6,4.3,1.2,0.4,0.4,1.2,1.3,13.0,4440.0,5550.0,0.0,4495.5,720.0,0.0,583.2,0.0,729.0,3.667717417144462,-0.2116979715652444,-0.1381385644605608,2.3810047947942126,-0.3549108367582894
185.0,Rui Hachimura,PF,24.0,LAL,33.0,9.0,22.4,3.8,7.9,0.485,0.6,2.2,0.296,3.2,5.7,0.556,0.525,1.3,1.8,0.721,1.0,3.7,4.7,0.7,0.2,0.4,0.5,1.0,9.6,4440.0,6105.0,1665.0,4144.0,792.0,216.0,537.5999999999999,297.0,739.1999999999999,0.8761755028458045,0.5153508828178479,-0.6090256161411949,2.633741777789566,0.11402069998382164
188.0,R.J. Hampton,PG,21.0,TOT,47.0,3.0,16.0,2.2,5.0,0.43,0.9,2.5,0.353,1.3,2.6,0.504,0.517,1.2,1.6,0.75,0.4,1.5,1.9,1.1,0.6,0.2,0.9,1.1,6.4,3948.0,8836.0,564.0,3008.0,987.0,63.0,336.0,141.0,752.0,5.6544715619255586,3.3393381916660085,2.8603202386411737,1.682085675895667,0.48438439173566733
188.0,R.J. Hampton,PG,21.0,ORL,26.0,0.0,13.9,1.9,4.4,0.439,0.7,2.0,0.34,1.2,2.3,0.525,0.518,1.2,1.4,0.838,0.3,1.2,1.5,1.3,0.6,0.2,0.8,0.8,5.7,3948.0,4888.0,0.0,2613.2000000000003,546.0,0.0,291.90000000000003,0.0,361.40000000000003,-3.9078427003889367,-0.6744627441898721,0.47685704530939377,1.1280342879742296,-1.058022910836398
188.0,R.J. Hampton,PG,21.0,DET,21.0,3.0,18.5,2.5,5.9,0.423,1.1,3.0,0.365,1.4,2.9,0.483,0.516,1.2,1.9,0.667,0.4,1.9,2.3,1.0,0.5,0.2,1.0,1.4,7.3,3948.0,3948.0,564.0,3478.0,441.0,63.0,388.5,63.0,388.5,4.569476171359355,-2.061095691822083,-0.522646503455446,2.0288437909595083,0.485479851935868
191.0,Jaden Hardy,SG,20.0,DAL,48.0,5.0,14.8,3.0,6.9,0.438,1.3,3.3,0.404,1.7,3.7,0.469,0.533,1.4,1.6,0.823,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8,3820.0,9168.0,955.0,2826.8,960.0,100.0,296.0,240.0,710.4000000000001,-1.114011065156827,-2.7798453894631807,-0.7052522573485027,1.3968961651387046,1.2782620571925454
192.0,Ron Harper Jr.,SF,22.0,TOR,9.0,0.0,5.3,0.9,1.8,0.5,0.3,1.0,0.333,0.6,0.8,0.714,0.594,0.1,0.1,1.0,0.3,0.4,0.8,0.4,0.0,0.1,0.0,0.3,2.2,4224.0,1728.0,0.0,1017.5999999999999,198.0,0.0,116.6,0.0,47.699999999999996,1.4354132976316485,0.09831156452297317,2.1044657573617633,0.5599281575390233,-0.902933859929448
194.0,Gary Harris,SG,28.0,ORL,48.0,42.0,24.7,2.9,6.4,0.45,2.0,4.5,0.431,0.9,1.9,0.494,0.603,0.6,0.6,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3,5432.0,9312.0,8148.0,4791.8,1344.0,1176.0,691.6,2016.0,1185.6,0.46235125553135653,-0.63561681372591,1.5479640633718674,1.196592420235704,-0.9520244130794906
195.0,Joe Harris,SG,31.0,BRK,74.0,33.0,20.6,2.7,5.9,0.457,1.9,4.5,0.426,0.8,1.4,0.551,0.618,0.2,0.4,0.643,0.3,1.9,2.2,1.4,0.5,0.2,0.6,1.9,7.6,6045.0,14430.0,6435.0,4017.0000000000005,2294.0,1023.0,638.6,2442.0,1524.4,-6.07083990489137,-1.4850954021438751,-1.389047412282322,1.3367255573563488,-1.5032844097736398
196.0,Kevon Harris,SG,25.0,ORL,34.0,0.0,13.4,1.4,3.1,0.439,0.5,1.3,0.372,0.9,1.9,0.484,0.514,0.9,1.2,0.756,0.8,1.2,2.1,0.5,0.5,0.1,0.6,1.6,4.1,4900.0,6664.0,0.0,2626.4,850.0,0.0,335.0,0.0,455.6,-2.3660158123109873,-1.9648989999585431,-1.121709028541626,2.3101093666095975,-0.29061983951347653
197.0,Tobias Harris,PF,30.0,PHI,74.0,74.0,32.9,5.7,11.4,0.501,1.7,4.4,0.389,4.0,7.0,0.57,0.575,1.5,1.7,0.876,0.9,4.8,5.7,2.5,0.9,0.5,1.2,2.0,14.7,5910.0,14578.0,14578.0,6481.299999999999,2220.0,2220.0,987.0,5476.0,2434.6,2.102801521433311,-2.9488484695333153,0.4444277017991894,1.1253311389031448,1.042474729829195
202.0,Sam Hauser,PF,25.0,BOS,80.0,8.0,16.1,2.3,5.0,0.455,1.8,4.2,0.418,0.5,0.8,0.656,0.631,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2,6.4,5050.0,16160.0,1616.0,3252.2000000000003,2000.0,200.0,402.50000000000006,640.0,1288.0,0.263400211046401,-0.43166223203374476,0.8998247659107717,1.3948873699158304,-0.4262438493034284
206.0,Juancho Hernangómez,PF,27.0,TOR,42.0,10.0,14.6,1.1,2.7,0.421,0.4,1.6,0.254,0.7,1.1,0.66,0.496,0.2,0.4,0.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,1.0,2.9,5562.0,8652.0,2060.0,3007.6,1134.0,270.0,394.2,420.0,613.1999999999999,3.9056065031769522,-0.5129833124508746,1.6790772779662961,1.78627502828257,-0.16272688981491895
207.0,Willy Hernangómez,C,28.0,NOP,38.0,2.0,12.1,2.3,4.4,0.527,0.1,0.3,0.273,2.3,4.2,0.544,0.536,2.1,2.7,0.779,1.5,3.2,4.7,0.9,0.4,0.3,1.0,1.7,6.9,5796.0,7866.0,414.0,2504.7,1064.0,56.0,338.8,76.0,459.8,-4.195257262553671,-1.4996158994707824,0.15748448001392068,1.2458071244317481,-0.776378520223311
211.0,George Hill,PG,36.0,TOT,46.0,1.0,18.1,1.7,3.6,0.47,0.7,2.1,0.358,1.0,1.5,0.62,0.572,0.9,1.2,0.764,0.3,1.5,1.8,2.4,0.6,0.1,0.7,1.2,5.0,7596.0,9706.0,211.0,3819.1000000000004,1656.0,36.0,651.6,46.0,832.6,8.45799455255764,1.0890904229594196,2.5932511454133795,2.665970301194986,-4.328405266367259
211.0,George Hill,PG,36.0,MIL,35.0,0.0,19.1,1.7,3.8,0.447,0.7,2.1,0.311,1.0,1.7,0.621,0.534,1.0,1.3,0.739,0.4,1.5,1.9,2.5,0.5,0.1,0.8,1.2,5.0,7596.0,7385.0,0.0,4030.1000000000004,1260.0,0.0,687.6,0.0,668.5,-5.5352066090378775,-0.0002460764240797602,1.0539975486103055,0.6383575099423706,0.14540858507888854
213.0,Aaron Holiday,PG,26.0,ATL,63.0,6.0,13.4,1.5,3.5,0.418,0.6,1.4,0.409,0.9,2.1,0.424,0.5,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9,5538.0,13419.0,1278.0,2854.2000000000003,1638.0,156.0,348.40000000000003,378.0,844.2,0.577059927987265,-1.013109685152539,0.815480075889496,2.5446338137223328,0.25210650877441443
215.0,Justin Holiday,SG,33.0,TOT,46.0,2.0,15.3,1.7,4.4,0.377,1.0,3.1,0.322,0.7,1.3,0.508,0.49,0.1,0.2,0.625,0.1,1.1,1.2,0.9,0.4,0.4,0.5,1.5,4.5,7095.0,9890.0,430.0,3289.5,1518.0,66.0,504.90000000000003,92.0,703.8000000000001,-5.010853424055719,-0.2407923375702348,2.0995057326255577,1.005193070344278,-1.0913893191086208
215.0,Justin Holiday,SG,33.0,DAL,18.0,2.0,16.4,1.6,4.4,0.367,0.9,3.1,0.286,0.7,1.3,0.565,0.468,0.3,0.4,0.625,0.2,1.6,1.8,0.9,0.8,0.5,0.6,1.7,4.4,7095.0,3870.0,430.0,3525.9999999999995,594.0,66.0,541.1999999999999,36.0,295.2,-5.673466873302808,-0.7755580911511616,1.6105165793786418,0.9298196850506516,-1.09136923581934
219.0,Danuel House Jr.,SF,29.0,PHI,56.0,5.0,14.4,1.7,3.5,0.472,0.7,2.0,0.336,1.0,1.6,0.644,0.566,0.8,1.1,0.75,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2,4.8,6351.0,12264.0,1095.0,3153.6,1624.0,145.0,417.6,280.0,806.4,-3.259343126680889,-2.3307908491336096,2.3675989369710804,0.1497790912112241,-0.308067774331164
220.0,Caleb Houstan,SF,20.0,ORL,51.0,4.0,15.9,1.3,3.6,0.363,0.9,2.7,0.338,0.4,0.9,0.435,0.489,0.3,0.4,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,3.8,4400.0,11220.0,880.0,3498.0,1020.0,80.0,318.0,204.0,810.9,0.4087076657790518,-1.670530998160646,1.5000542422602319,1.4461572635144586,1.118966978983507
225.0,Bones Hyland,PG,22.0,TOT,56.0,1.0,19.4,4.1,10.2,0.399,2.1,5.6,0.371,2.0,4.6,0.434,0.502,1.5,1.8,0.843,0.4,2.1,2.4,3.1,0.7,0.3,1.5,1.7,11.8,4950.0,12600.0,225.0,4365.0,1232.0,22.0,426.79999999999995,56.0,1086.3999999999999,5.609929501275939,-4.714540580561912,0.6109464853490948,1.855912827287907,-0.5745832086319468
225.0,Bones Hyland,PG,22.0,DEN,42.0,1.0,19.5,4.1,10.3,0.399,2.2,5.7,0.378,2.0,4.6,0.425,0.503,1.7,2.0,0.866,0.2,1.8,2.0,3.0,0.7,0.3,1.6,1.6,12.1,4950.0,9450.0,225.0,4387.5,924.0,22.0,429.0,42.0,819.0,-5.454387800383934,-0.9556299390507145,2.4693243936560485,0.7132217301970503,-0.536826110165291
225.0,Bones Hyland,PG,22.0,LAC,14.0,0.0,18.9,3.9,9.8,0.401,1.9,5.3,0.351,2.1,4.5,0.46,0.496,1.1,1.4,0.75,0.7,2.8,3.5,3.4,0.8,0.1,1.1,2.1,10.8,4950.0,3150.0,0.0,4252.5,308.0,0.0,415.79999999999995,0.0,264.59999999999997,0.10136423554065882,-1.9673816429486428,2.745933748926155,0.06316637890617749,-0.06462184787841223
226.0,Serge Ibaka,C,33.0,MIL,16.0,0.0,11.6,1.6,3.4,0.481,0.4,1.1,0.333,1.3,2.3,0.556,0.537,0.5,0.8,0.615,0.9,1.8,2.8,0.3,0.1,0.4,0.7,1.4,4.1,7458.0,3616.0,0.0,2621.6,528.0,0.0,382.8,0.0,185.6,5.3234467923623905,1.6260068664599638,2.3873165300384187,3.361294423163344,0.1937259783934685
228.0,Joe Ingles,SF,35.0,MIL,46.0,0.0,22.7,2.3,5.4,0.435,1.8,4.4,0.409,0.5,1.0,0.556,0.603,0.4,0.5,0.857,0.3,2.5,2.8,3.3,0.7,0.1,1.2,1.6,6.9,7980.0,10488.0,0.0,5175.599999999999,1610.0,0.0,794.5,0.0,1044.2,-2.8703656969874785,-0.6902787204640863,1.8596888951864992,1.6980512433959964,-1.805627705825253
